id,presurvey_question_id,user_id,description,created_at
4158,9,116,,"2015-12-27 15:34:13"
4159,1,117,Female,"2015-12-27 15:37:10"
4160,2,117,"25 to 34","2015-12-27 15:37:10"
4161,3,117,"Some college but no degree","2015-12-27 15:37:10"
4162,4,117,,"2015-12-27 15:37:10"
4163,5,117,No,"2015-12-27 15:37:10"
4164,6,117,Low,"2015-12-27 15:37:10"
4165,7,117,Medium,"2015-12-27 15:37:11"
4166,8,117,Yes,"2015-12-27 15:37:11"
4167,9,117,,"2015-12-27 15:37:11"
4168,1,119,Female,"2015-12-27 15:45:55"
4169,2,119,"25 to 34","2015-12-27 15:45:55"
4170,3,119,"Some college but no degree","2015-12-27 15:45:55"
4171,4,119,Philosophy,"2015-12-27 15:45:55"
4172,5,119,No,"2015-12-27 15:45:55"
4173,6,119,Low,"2015-12-27 15:45:55"
4174,7,119,Low,"2015-12-27 15:45:55"
4175,8,119,No,"2015-12-27 15:45:55"
4176,9,119,,"2015-12-27 15:45:55"
4177,1,120,Female,"2015-12-27 15:47:04"
4178,2,120,"25 to 34","2015-12-27 15:47:04"
4179,3,120,"High school degree or equivalent (e.g., GED)","2015-12-27 15:47:04"
4180,4,120,,"2015-12-27 15:47:04"
4181,5,120,No,"2015-12-27 15:47:04"
4182,6,120,Low,"2015-12-27 15:47:04"
4183,7,120,"Very low","2015-12-27 15:47:04"
4184,8,120,No,"2015-12-27 15:47:04"
4185,9,120,,"2015-12-27 15:47:04"
4186,1,122,Male,"2015-12-27 15:50:19"
4187,2,122,"25 to 34","2015-12-27 15:50:19"
4188,3,122,"Bachelor degree","2015-12-27 15:50:19"
4189,4,122,Journalism,"2015-12-27 15:50:19"
4190,5,122,No,"2015-12-27 15:50:19"
4191,6,122,Medium,"2015-12-27 15:50:19"
4192,7,122,Low,"2015-12-27 15:50:19"
4193,8,122,No,"2015-12-27 15:50:19"
4194,9,122,,"2015-12-27 15:50:19"
4195,1,123,Female,"2015-12-27 16:01:37"
4196,2,123,"25 to 34","2015-12-27 16:01:37"
4197,3,123,"Bachelor degree","2015-12-27 16:01:37"
4198,4,123,"Business Administration","2015-12-27 16:01:37"
4199,5,123,No,"2015-12-27 16:01:37"
4200,6,123,Low,"2015-12-27 16:01:37"
4201,7,123,"Very low","2015-12-27 16:01:37"
4202,8,123,No,"2015-12-27 16:01:37"
4203,9,123,,"2015-12-27 16:01:37"
4204,1,126,Male,"2015-12-27 17:26:42"
4205,2,126,"25 to 34","2015-12-27 17:26:42"
4206,3,126,"Some college but no degree","2015-12-27 17:26:42"
4207,4,126,"liberal arts","2015-12-27 17:26:42"
4208,5,126,No,"2015-12-27 17:26:42"
4209,6,126,Medium,"2015-12-27 17:26:42"
4210,7,126,Low,"2015-12-27 17:26:42"
4211,8,126,No,"2015-12-27 17:26:42"
4212,9,126,,"2015-12-27 17:26:42"
4213,1,128,Male,"2015-12-27 17:46:39"
4214,2,128,"25 to 34","2015-12-27 17:46:39"
4215,3,128,"Bachelor degree","2015-12-27 17:46:39"
4216,4,128,Mathematics,"2015-12-27 17:46:40"
4217,5,128,No,"2015-12-27 17:46:40"
4218,6,128,High,"2015-12-27 17:46:40"
4219,7,128,Medium,"2015-12-27 17:46:40"
4220,8,128,No,"2015-12-27 17:46:40"
4221,9,128,,"2015-12-27 17:46:40"
4222,1,129,Male,"2015-12-27 19:32:56"
4223,2,129,"35 to 45","2015-12-27 19:32:56"
4224,3,129,"Bachelor degree","2015-12-27 19:32:56"
4225,4,129,"Fine Arts","2015-12-27 19:32:56"
4226,5,129,No,"2015-12-27 19:32:56"
4227,6,129,"Very low","2015-12-27 19:32:56"
4228,7,129,Low,"2015-12-27 19:32:56"
4229,8,129,No,"2015-12-27 19:32:56"
4230,9,129,,"2015-12-27 19:32:56"
4231,1,130,Female,"2015-12-27 19:45:46"
4232,2,130,"55 or older","2015-12-27 19:45:46"
4233,3,130,"Bachelor degree","2015-12-27 19:45:46"
4234,4,130,Accounting,"2015-12-27 19:45:46"
4235,5,130,No,"2015-12-27 19:45:46"
4236,6,130,Medium,"2015-12-27 19:45:46"
4237,7,130,Medium,"2015-12-27 19:45:46"
4238,8,130,Yes,"2015-12-27 19:45:46"
4239,9,130," I have an alarm system that can be turned on and off remotely.","2015-12-27 19:45:46"
4240,1,131,Male,"2015-12-27 20:01:20"
4241,2,131,"25 to 34","2015-12-27 20:01:20"
4242,3,131,"High school degree or equivalent (e.g., GED)","2015-12-27 20:01:20"
4243,4,131,,"2015-12-27 20:01:21"
4244,5,131,No,"2015-12-27 20:01:21"
4245,6,131,High,"2015-12-27 20:01:21"
4246,7,131,Low,"2015-12-27 20:01:21"
4247,8,131,No,"2015-12-27 20:01:21"
4248,9,131,,"2015-12-27 20:01:21"
4249,1,132,Male,"2015-12-27 22:31:39"
4250,2,132,"35 to 45","2015-12-27 22:31:39"
4251,3,132,"Some college but no degree","2015-12-27 22:31:39"
4252,4,132,"Electronics Engineering","2015-12-27 22:31:39"
4253,5,132,No,"2015-12-27 22:31:39"
4254,6,132,"Very high","2015-12-27 22:31:39"
4255,7,132,Low,"2015-12-27 22:31:39"
4256,8,132,No,"2015-12-27 22:31:39"
4257,9,132,,"2015-12-27 22:31:39"
4258,1,133,Male,"2015-12-27 23:16:59"
4259,2,133,"25 to 34","2015-12-27 23:16:59"
4260,3,133,"Bachelor degree","2015-12-27 23:16:59"
4261,4,133,"Computer Science","2015-12-27 23:16:59"
4262,5,133,"Yes; for one to five years","2015-12-27 23:16:59"
4263,6,133,High,"2015-12-27 23:16:59"
4264,7,133,Medium,"2015-12-27 23:17:00"
4265,8,133,No,"2015-12-27 23:17:00"
4266,9,133,,"2015-12-27 23:17:00"
4267,1,135,Female,"2015-12-27 23:52:57"
4268,2,135,"25 to 34","2015-12-27 23:52:57"
4269,3,135,"Bachelor degree","2015-12-27 23:52:57"
4270,4,135,"digital animation","2015-12-27 23:52:57"
4271,5,135,No,"2015-12-27 23:52:57"
4272,6,135,High,"2015-12-27 23:52:57"
4273,7,135,High,"2015-12-27 23:52:57"
4274,8,135,No,"2015-12-27 23:52:57"
4275,9,135,,"2015-12-27 23:52:57"
4276,1,136,Male,"2015-12-27 23:52:53"
4277,2,136,"25 to 34","2015-12-27 23:52:53"
4278,3,136,"Graduate degree","2015-12-27 23:52:53"
4279,4,136,Biology,"2015-12-27 23:52:53"
4280,5,136,No,"2015-12-27 23:52:53"
4281,6,136,Medium,"2015-12-27 23:52:53"
4282,7,136,Medium,"2015-12-27 23:52:53"
4283,8,136,No,"2015-12-27 23:52:53"
4284,9,136,,"2015-12-27 23:52:53"
4285,1,139,Male,"2015-12-28 00:11:32"
4286,2,139,"45 to 54","2015-12-28 00:11:32"
4287,3,139,"Bachelor degree","2015-12-28 00:11:32"
4288,4,139,Anthropology,"2015-12-28 00:11:32"
4289,5,139,No,"2015-12-28 00:11:32"
4290,6,139,"Very low","2015-12-28 00:11:32"
4291,7,139,"Very low","2015-12-28 00:11:32"
4292,8,139,No,"2015-12-28 00:11:32"
4293,9,139,,"2015-12-28 00:11:32"
4294,1,141,Male,"2015-12-27 23:55:26"
4295,2,141,"35 to 45","2015-12-27 23:55:26"
4296,3,141,"High school degree or equivalent (e.g., GED)","2015-12-27 23:55:26"
4297,4,141,"Computer Science","2015-12-27 23:55:26"
4298,5,141,"Yes; for one to five years","2015-12-27 23:55:26"
4299,6,141,High,"2015-12-27 23:55:27"
4300,7,141,High,"2015-12-27 23:55:27"
4301,8,141,Yes,"2015-12-27 23:55:27"
4302,9,141,,"2015-12-27 23:55:27"
4303,1,142,Female,"2015-12-27 23:53:59"
4304,2,142,"25 to 34","2015-12-27 23:53:59"
4305,3,142,"Graduate degree","2015-12-27 23:53:59"
4306,4,142,"speech pathology","2015-12-27 23:53:59"
4307,5,142,No,"2015-12-27 23:53:59"
4308,6,142,High,"2015-12-27 23:53:59"
4309,7,142,Medium,"2015-12-27 23:53:59"
4310,8,142,Yes,"2015-12-27 23:53:59"
4311,9,142,,"2015-12-27 23:53:59"
4312,1,144,Female,"2015-12-27 23:56:30"
4313,2,144,"18 to 24","2015-12-27 23:56:30"
4314,3,144,"Some college but no degree","2015-12-27 23:56:30"
4315,4,144,"Information security","2015-12-27 23:56:30"
4316,5,144,No,"2015-12-27 23:56:30"
4317,6,144,Medium,"2015-12-27 23:56:30"
4318,7,144,"Very low","2015-12-27 23:56:30"
4319,8,144,No,"2015-12-27 23:56:30"
4320,9,144,,"2015-12-27 23:56:30"
4321,1,145,Male,"2015-12-28 00:04:04"
4322,2,145,"18 to 24","2015-12-28 00:04:04"
4323,3,145,"Bachelor degree","2015-12-28 00:04:04"
4324,4,145,business,"2015-12-28 00:04:04"
4325,5,145,No,"2015-12-28 00:04:04"
4326,6,145,Low,"2015-12-28 00:04:04"
4327,7,145,Medium,"2015-12-28 00:04:04"
4328,8,145,"Not sure","2015-12-28 00:04:04"
4329,9,145,,"2015-12-28 00:04:04"
4330,1,146,Female,"2015-12-28 00:07:22"
4331,2,146,"18 to 24","2015-12-28 00:07:22"
4332,3,146,"Some college but no degree","2015-12-28 00:07:22"
4333,4,146,"Medical Billing and Coding","2015-12-28 00:07:22"
4334,5,146,No,"2015-12-28 00:07:22"
4335,6,146,Medium,"2015-12-28 00:07:22"
4336,7,146,Low,"2015-12-28 00:07:22"
4337,8,146,"Not sure","2015-12-28 00:07:22"
4338,9,146,"I'm not sure what is meant by ""Smart Home technologies"", we have our televisions programmed to our phones and things like that.","2015-12-28 00:07:22"
4339,1,147,Male,"2015-12-28 00:14:06"
4340,2,147,"18 to 24","2015-12-28 00:14:06"
4341,3,147,"Bachelor degree","2015-12-28 00:14:06"
4342,4,147,"Print Journalism","2015-12-28 00:14:06"
4343,5,147,No,"2015-12-28 00:14:06"
4344,6,147,Medium,"2015-12-28 00:14:06"
4345,7,147,Medium,"2015-12-28 00:14:06"
4346,8,147,No,"2015-12-28 00:14:06"
4347,9,147,,"2015-12-28 00:14:06"
4348,1,150,Male,"2015-12-28 00:23:58"
4349,2,150,"18 to 24","2015-12-28 00:23:58"
4350,3,150,"Bachelor degree","2015-12-28 00:23:59"
4351,4,150,"Mechanical Engineering","2015-12-28 00:23:59"
4352,5,150,No,"2015-12-28 00:23:59"
4353,6,150,Medium,"2015-12-28 00:23:59"
4354,7,150,Medium,"2015-12-28 00:23:59"
4355,8,150,Yes,"2015-12-28 00:23:59"
4356,9,150,None,"2015-12-28 00:23:59"
4357,1,151,Male,"2015-12-28 00:28:23"
4358,2,151,"35 to 45","2015-12-28 00:28:23"
4359,3,151,"Bachelor degree","2015-12-28 00:28:23"
4360,4,151,"mechanical engineering","2015-12-28 00:28:23"
4361,5,151,"Yes; for one to five years","2015-12-28 00:28:23"
4362,6,151,"Very high","2015-12-28 00:28:24"
4363,7,151,High,"2015-12-28 00:28:24"
4364,8,151,Yes,"2015-12-28 00:28:24"
4365,9,151,nothing,"2015-12-28 00:28:24"
4366,1,152,Female,"2015-12-28 00:28:35"
4367,2,152,"25 to 34","2015-12-28 00:28:35"
4368,3,152,"Bachelor degree","2015-12-28 00:28:35"
4369,4,152,,"2015-12-28 00:28:35"
4370,5,152,"Yes; for less than a year","2015-12-28 00:28:35"
4371,6,152,"Very high","2015-12-28 00:28:35"
4372,7,152,"Very high","2015-12-28 00:28:35"
4373,8,152,Yes,"2015-12-28 00:28:35"
4374,9,152,,"2015-12-28 00:28:35"
4375,1,154,Male,"2015-12-28 01:37:08"
4376,2,154,"35 to 45","2015-12-28 01:37:08"
4377,3,154,"Bachelor degree","2015-12-28 01:37:08"
4378,4,154,,"2015-12-28 01:37:08"
4379,5,154,"Yes; for less than a year","2015-12-28 01:37:09"
4380,6,154,High,"2015-12-28 01:37:09"
4381,7,154,High,"2015-12-28 01:37:09"
4382,8,154,Yes,"2015-12-28 01:37:09"
4383,9,154,,"2015-12-28 01:37:09"
4384,1,155,Female,"2015-12-28 02:01:40"
4385,2,155,"35 to 45","2015-12-28 02:01:40"
4386,3,155,"Some college but no degree","2015-12-28 02:01:40"
4387,4,155,Sociology,"2015-12-28 02:01:40"
4388,5,155,No,"2015-12-28 02:01:40"
4389,6,155,Low,"2015-12-28 02:01:40"
4390,7,155,Low,"2015-12-28 02:01:40"
4391,8,155,"Not sure","2015-12-28 02:01:40"
4392,9,155,"There is a smart meter in my apartment complex, but I don't use it personally. We have smart smoke detectors that the maintenance has installed as well.","2015-12-28 02:01:41"
4393,1,156,Male,"2015-12-28 02:54:06"
4394,2,156,"35 to 45","2015-12-28 02:54:06"
4395,3,156,"Bachelor degree","2015-12-28 02:54:06"
4396,4,156,"Computer Network Systems","2015-12-28 02:54:06"
4397,5,156,No,"2015-12-28 02:54:06"
4398,6,156,"Very high","2015-12-28 02:54:06"
4399,7,156,Medium,"2015-12-28 02:54:06"
4400,8,156,No,"2015-12-28 02:54:06"
4401,9,156,,"2015-12-28 02:54:06"
4402,1,157,Female,"2015-12-28 02:54:33"
4403,2,157,"18 to 24","2015-12-28 02:54:33"
4404,3,157,"Bachelor degree","2015-12-28 02:54:33"
4405,4,157,,"2015-12-28 02:54:33"
4406,5,157,No,"2015-12-28 02:54:33"
4407,6,157,Medium,"2015-12-28 02:54:33"
4408,7,157,Low,"2015-12-28 02:54:33"
4409,8,157,"Not sure","2015-12-28 02:54:33"
4410,9,157,,"2015-12-28 02:54:34"
4411,1,158,Female,"2015-12-28 02:56:01"
4412,2,158,"25 to 34","2015-12-28 02:56:01"
4413,3,158,"Graduate degree","2015-12-28 02:56:02"
4414,4,158,"computer science","2015-12-28 02:56:02"
4415,5,158,"Yes; for more than five years","2015-12-28 02:56:02"
4416,6,158,High,"2015-12-28 02:56:02"
4417,7,158,Medium,"2015-12-28 02:56:02"
4418,8,158,No,"2015-12-28 02:56:02"
4419,9,158,,"2015-12-28 02:56:02"
4420,1,159,Female,"2015-12-28 03:02:27"
4421,2,159,"25 to 34","2015-12-28 03:02:27"
4422,3,159,"Some college but no degree","2015-12-28 03:02:27"
4423,4,159,"Business Administration","2015-12-28 03:02:27"
4424,5,159,No,"2015-12-28 03:02:27"
4425,6,159,"Very low","2015-12-28 03:02:27"
4426,7,159,Medium,"2015-12-28 03:02:27"
4427,8,159,No,"2015-12-28 03:02:27"
4428,9,159,,"2015-12-28 03:02:27"
4429,1,160,Male,"2015-12-28 03:08:15"
4430,2,160,"18 to 24","2015-12-28 03:08:16"
4431,3,160,"High school degree or equivalent (e.g., GED)","2015-12-28 03:08:16"
4432,4,160,,"2015-12-28 03:08:16"
4433,5,160,No,"2015-12-28 03:08:16"
4434,6,160,Low,"2015-12-28 03:08:16"
4435,7,160,Low,"2015-12-28 03:08:16"
4436,8,160,No,"2015-12-28 03:08:16"
4437,9,160,,"2015-12-28 03:08:16"
4438,1,162,Male,"2015-12-28 04:13:44"
4439,2,162,"35 to 45","2015-12-28 04:13:44"
4440,3,162,"Graduate degree","2015-12-28 04:13:44"
4441,4,162,"mechanical engineering","2015-12-28 04:13:44"
4442,5,162,"Yes; for more than five years","2015-12-28 04:13:44"
4443,6,162,High,"2015-12-28 04:13:44"
4444,7,162,Medium,"2015-12-28 04:13:44"
4445,8,162,"Not sure","2015-12-28 04:13:44"
4446,9,162,,"2015-12-28 04:13:44"
4447,1,166,Female,"2015-12-28 11:32:30"
4448,2,166,"25 to 34","2015-12-28 11:32:30"
4449,3,166,"Some college but no degree","2015-12-28 11:32:30"
4450,4,166,"Graphic Design","2015-12-28 11:32:30"
4451,5,166,No,"2015-12-28 11:32:30"
4452,6,166,Medium,"2015-12-28 11:32:30"
4453,7,166,Medium,"2015-12-28 11:32:30"
4454,8,166,No,"2015-12-28 11:32:30"
4455,9,166,,"2015-12-28 11:32:30"
4456,1,167,Other,"2015-12-28 11:36:20"
4457,2,167,"18 to 24","2015-12-28 11:36:20"
4458,3,167,"Bachelor degree","2015-12-28 11:36:20"
4459,4,167,esthetics,"2015-12-28 11:36:20"
4460,5,167,No,"2015-12-28 11:36:20"
4461,6,167,Low,"2015-12-28 11:36:20"
4462,7,167,"Very low","2015-12-28 11:36:20"
4463,8,167,No,"2015-12-28 11:36:20"
4464,9,167,,"2015-12-28 11:36:20"
4465,1,168,Male,"2015-12-28 12:05:18"
4466,2,168,"25 to 34","2015-12-28 12:05:18"
4467,3,168,"Graduate degree","2015-12-28 12:05:18"
4468,4,168,History,"2015-12-28 12:05:18"
4469,5,168,No,"2015-12-28 12:05:18"
4470,6,168,Low,"2015-12-28 12:05:18"
4471,7,168,Low,"2015-12-28 12:05:18"
4472,8,168,No,"2015-12-28 12:05:18"
4473,9,168,,"2015-12-28 12:05:18"
4474,1,169,Female,"2015-12-28 11:38:50"
4475,2,169,"25 to 34","2015-12-28 11:38:50"
4476,3,169,"Graduate degree","2015-12-28 11:38:50"
4477,4,169,Anthropology,"2015-12-28 11:38:50"
4478,5,169,No,"2015-12-28 11:38:50"
4479,6,169,Low,"2015-12-28 11:38:50"
4480,7,169,Low,"2015-12-28 11:38:50"
4481,8,169,No,"2015-12-28 11:38:50"
4482,9,169,,"2015-12-28 11:38:50"
4483,1,170,Female,"2015-12-28 11:41:56"
4484,2,170,"25 to 34","2015-12-28 11:41:56"
4485,3,170,"Some college but no degree","2015-12-28 11:41:56"
4486,4,170,"Computer Science","2015-12-28 11:41:56"
4487,5,170,No,"2015-12-28 11:41:56"
4488,6,170,Medium,"2015-12-28 11:41:56"
4489,7,170,"Very low","2015-12-28 11:41:56"
4490,8,170,No,"2015-12-28 11:41:56"
4491,9,170,,"2015-12-28 11:41:56"
4492,1,173,Female,"2015-12-28 11:48:53"
4493,2,173,"25 to 34","2015-12-28 11:48:53"
4494,3,173,"Bachelor degree","2015-12-28 11:48:53"
4495,4,173,Accounting,"2015-12-28 11:48:54"
4496,5,173,No,"2015-12-28 11:48:54"
4497,6,173,Low,"2015-12-28 11:48:54"
4498,7,173,Low,"2015-12-28 11:48:54"
4499,8,173,Yes,"2015-12-28 11:48:54"
4500,9,173,"I use a Nest learning thermostat with an associated app.","2015-12-28 11:48:54"
4501,1,174,Female,"2015-12-28 12:02:32"
4502,2,174,"25 to 34","2015-12-28 12:02:32"
4503,3,174,"High school degree or equivalent (e.g., GED)","2015-12-28 12:02:32"
4504,4,174,,"2015-12-28 12:02:32"
4505,5,174,No,"2015-12-28 12:02:33"
4506,6,174,High,"2015-12-28 12:02:33"
4507,7,174,"Very high","2015-12-28 12:02:33"
4508,8,174,Yes,"2015-12-28 12:02:33"
4509,9,174,,"2015-12-28 12:02:33"
4510,1,175,Male,"2015-12-28 12:09:58"
4511,2,175,"25 to 34","2015-12-28 12:09:59"
4512,3,175,"Bachelor degree","2015-12-28 12:09:59"
4513,4,175,"fine arts","2015-12-28 12:09:59"
4514,5,175,No,"2015-12-28 12:09:59"
4515,6,175,Medium,"2015-12-28 12:09:59"
4516,7,175,High,"2015-12-28 12:09:59"
4517,8,175,No,"2015-12-28 12:09:59"
4518,9,175,,"2015-12-28 12:09:59"
4519,1,176,Female,"2015-12-28 12:10:35"
4520,2,176,"45 to 54","2015-12-28 12:10:35"
4521,3,176,"Graduate degree","2015-12-28 12:10:35"
4522,4,176,chemistry,"2015-12-28 12:10:35"
4523,5,176,No,"2015-12-28 12:10:35"
4524,6,176,Medium,"2015-12-28 12:10:35"
4525,7,176,Medium,"2015-12-28 12:10:35"
4526,8,176,Yes,"2015-12-28 12:10:35"
4527,9,176,"i have the amazon echo","2015-12-28 12:10:36"
4528,1,177,Male,"2015-12-28 12:16:54"
4529,2,177,"25 to 34","2015-12-28 12:16:54"
4530,3,177,"Graduate degree","2015-12-28 12:16:54"
4531,4,177,"Human Resource ","2015-12-28 12:16:54"
4532,5,177,No,"2015-12-28 12:16:54"
4533,6,177,Medium,"2015-12-28 12:16:54"
4534,7,177,Low,"2015-12-28 12:16:54"
4535,8,177,"Not sure","2015-12-28 12:16:54"
4536,9,177,,"2015-12-28 12:16:54"
4537,1,181,Female,"2015-12-28 12:52:09"
4538,2,181,"25 to 34","2015-12-28 12:52:09"
4539,3,181,"Some college but no degree","2015-12-28 12:52:09"
4540,4,181,Accounting,"2015-12-28 12:52:10"
4541,5,181,No,"2015-12-28 12:52:10"
4542,6,181,Medium,"2015-12-28 12:52:10"
4543,7,181,Medium,"2015-12-28 12:52:10"
4544,8,181,Yes,"2015-12-28 12:52:10"
4545,9,181,,"2015-12-28 12:52:10"
4546,1,182,Male,"2015-12-28 13:12:21"
4547,2,182,"18 to 24","2015-12-28 13:12:21"
4548,3,182,"Bachelor degree","2015-12-28 13:12:21"
4549,4,182,"IT Major ","2015-12-28 13:12:21"
4550,5,182,"Yes; for less than a year","2015-12-28 13:12:21"
4551,6,182,High,"2015-12-28 13:12:21"
4552,7,182,"Very high","2015-12-28 13:12:21"
4553,8,182,Yes,"2015-12-28 13:12:21"
4554,9,182,,"2015-12-28 13:12:21"
4555,1,184,Female,"2015-12-28 13:33:27"
4556,2,184,"25 to 34","2015-12-28 13:33:27"
4557,3,184,"High school degree or equivalent (e.g., GED)","2015-12-28 13:33:27"
4558,4,184,,"2015-12-28 13:33:27"
4559,5,184,No,"2015-12-28 13:33:27"
4560,6,184,Medium,"2015-12-28 13:33:27"
4561,7,184,Low,"2015-12-28 13:33:27"
4562,8,184,No,"2015-12-28 13:33:27"
4563,9,184,,"2015-12-28 13:33:27"
4564,1,185,Male,"2015-12-28 13:43:38"
4565,2,185,"35 to 45","2015-12-28 13:43:38"
4566,3,185,"Bachelor degree","2015-12-28 13:43:38"
4567,4,185,"Accounting ","2015-12-28 13:43:38"
4568,5,185,No,"2015-12-28 13:43:38"
4569,6,185,Medium,"2015-12-28 13:43:38"
4570,7,185,High,"2015-12-28 13:43:38"
4571,8,185,Yes,"2015-12-28 13:43:38"
4572,9,185,"Many of my appliances and entertainment devices are Smart technology.  ","2015-12-28 13:43:38"
4573,1,188,Male,"2015-12-28 14:31:22"
4574,2,188,"18 to 24","2015-12-28 14:31:22"
4575,3,188,"Bachelor degree","2015-12-28 14:31:22"
4576,4,188,business,"2015-12-28 14:31:22"
4577,5,188,"Yes; for one to five years","2015-12-28 14:31:22"
4578,6,188,Medium,"2015-12-28 14:31:22"
4579,7,188,High,"2015-12-28 14:31:22"
4580,8,188,Yes,"2015-12-28 14:31:22"
4581,9,188,,"2015-12-28 14:31:22"
4582,1,190,Female,"2015-12-28 15:10:57"
4583,2,190,"35 to 45","2015-12-28 15:10:57"
4584,3,190,"Bachelor degree","2015-12-28 15:10:57"
4585,4,190,Psychology,"2015-12-28 15:10:57"
4586,5,190,No,"2015-12-28 15:10:58"
4587,6,190,Low,"2015-12-28 15:10:58"
4588,7,190,Medium,"2015-12-28 15:10:58"
4589,8,190,No,"2015-12-28 15:10:58"
4590,9,190,,"2015-12-28 15:10:58"
4591,1,191,Male,"2015-12-28 15:11:43"
4592,2,191,"35 to 45","2015-12-28 15:11:43"
4593,3,191,"Graduate degree","2015-12-28 15:11:43"
4594,4,191,marketing,"2015-12-28 15:11:43"
4595,5,191,"Yes; for more than five years","2015-12-28 15:11:43"
4596,6,191,High,"2015-12-28 15:11:43"
4597,7,191,Low,"2015-12-28 15:11:43"
4598,8,191,No,"2015-12-28 15:11:43"
4599,9,191,,"2015-12-28 15:11:43"
4600,1,192,Female,"2015-12-28 15:30:16"
4601,2,192,"25 to 34","2015-12-28 15:30:16"
4602,3,192,"Bachelor degree","2015-12-28 15:30:16"
4603,4,192,"Opera, performance ","2015-12-28 15:30:16"
4604,5,192,No,"2015-12-28 15:30:17"
4605,6,192,Low,"2015-12-28 15:30:17"
4606,7,192,Low,"2015-12-28 15:30:17"
4607,8,192,"Not sure","2015-12-28 15:30:17"
4608,9,192,"Do smartphones count? My husband has one, I use it occasionally to take pictures & post to Facebook.","2015-12-28 15:30:17"
4609,1,193,Female,"2015-12-28 17:08:01"
4610,2,193,"18 to 24","2015-12-28 17:08:01"
4611,3,193,"Some college but no degree","2015-12-28 17:08:01"
4612,4,193,"liberal arts","2015-12-28 17:08:01"
4613,5,193,No,"2015-12-28 17:08:01"
4614,6,193,Low,"2015-12-28 17:08:01"
4615,7,193,Medium,"2015-12-28 17:08:01"
4616,8,193,No,"2015-12-28 17:08:01"
4617,9,193,,"2015-12-28 17:08:01"
4618,1,195,Female,"2015-12-28 18:40:26"
4619,2,195,"25 to 34","2015-12-28 18:40:26"
4620,3,195,"Graduate degree","2015-12-28 18:40:26"
4621,4,195,music,"2015-12-28 18:40:26"
4622,5,195,No,"2015-12-28 18:40:26"
4623,6,195,Low,"2015-12-28 18:40:26"
4624,7,195,Low,"2015-12-28 18:40:26"
4625,8,195,No,"2015-12-28 18:40:26"
4626,9,195,,"2015-12-28 18:40:26"
4627,1,202,Female,"2015-12-28 20:09:51"
4628,2,202,"25 to 34","2015-12-28 20:09:51"
4629,3,202,"Some college but no degree","2015-12-28 20:09:51"
4630,4,202,Accounting,"2015-12-28 20:09:51"
4631,5,202,No,"2015-12-28 20:09:51"
4632,6,202,Medium,"2015-12-28 20:09:52"
4633,7,202,Medium,"2015-12-28 20:09:52"
4634,8,202,No,"2015-12-28 20:09:52"
4635,9,202,,"2015-12-28 20:09:52"
4636,1,205,Female,"2015-12-28 20:12:46"
4637,2,205,"25 to 34","2015-12-28 20:12:46"
4638,3,205,"High school degree or equivalent (e.g., GED)","2015-12-28 20:12:46"
4639,4,205,,"2015-12-28 20:12:46"
4640,5,205,No,"2015-12-28 20:12:47"
4641,6,205,Low,"2015-12-28 20:12:47"
4642,7,205,Medium,"2015-12-28 20:12:47"
4643,8,205,No,"2015-12-28 20:12:47"
4644,9,205,,"2015-12-28 20:12:47"
4645,1,206,Male,"2015-12-28 20:15:20"
4646,2,206,"25 to 34","2015-12-28 20:15:20"
4647,3,206,"Bachelor degree","2015-12-28 20:15:20"
4648,4,206,Finance,"2015-12-28 20:15:20"
4649,5,206,No,"2015-12-28 20:15:20"
4650,6,206,Medium,"2015-12-28 20:15:20"
4651,7,206,Medium,"2015-12-28 20:15:20"
4652,8,206,"Not sure","2015-12-28 20:15:20"
4653,9,206,,"2015-12-28 20:15:20"
4654,1,208,Female,"2015-12-28 20:22:02"
4655,2,208,"35 to 45","2015-12-28 20:22:02"
4656,3,208,"Graduate degree","2015-12-28 20:22:02"
4657,4,208,"Information Systems","2015-12-28 20:22:02"
4658,5,208,"Yes; for one to five years","2015-12-28 20:22:02"
4659,6,208,Medium,"2015-12-28 20:22:02"
4660,7,208,Low,"2015-12-28 20:22:02"
4661,8,208,No,"2015-12-28 20:22:02"
4662,9,208,,"2015-12-28 20:22:02"
4663,1,209,Male,"2015-12-28 20:24:18"
4664,2,209,"25 to 34","2015-12-28 20:24:18"
4665,3,209,"Graduate degree","2015-12-28 20:24:18"
4666,4,209,"Computer Science","2015-12-28 20:24:18"
4667,5,209,"Yes; for one to five years","2015-12-28 20:24:18"
4668,6,209,Medium,"2015-12-28 20:24:18"
4669,7,209,Medium,"2015-12-28 20:24:18"
4670,8,209,Yes,"2015-12-28 20:24:18"
4671,9,209,,"2015-12-28 20:24:18"
4672,1,212,Other,"2015-12-28 20:27:31"
4673,2,212,"25 to 34","2015-12-28 20:27:31"
4674,3,212,"Bachelor degree","2015-12-28 20:27:31"
4675,4,212,"Graphic Design","2015-12-28 20:27:31"
4676,5,212,No,"2015-12-28 20:27:31"
4677,6,212,Medium,"2015-12-28 20:27:31"
