id,personality_question_id,user_id,description,created_at
8288,2,61,4,"2015-12-25 13:05:51"
8289,3,61,3,"2015-12-25 13:05:51"
8290,4,61,4,"2015-12-25 13:05:51"
8291,5,61,5,"2015-12-25 13:05:51"
8292,6,61,3,"2015-12-25 13:05:51"
8293,7,61,3,"2015-12-25 13:05:51"
8294,8,61,1,"2015-12-25 13:05:51"
8295,9,61,2,"2015-12-25 13:05:51"
8296,10,61,2,"2015-12-25 13:05:51"
8297,11,61,1,"2015-12-25 13:05:51"
8298,12,61,4,"2015-12-25 13:05:51"
8299,13,61,4,"2015-12-25 13:05:51"
8300,14,61,3,"2015-12-25 13:05:51"
8301,15,61,1,"2015-12-25 13:05:52"
8302,16,61,4,"2015-12-25 13:05:52"
8303,17,61,3,"2015-12-25 13:05:52"
8304,18,61,3,"2015-12-25 13:05:52"
8305,19,61,3,"2015-12-25 13:05:52"
8306,20,61,1,"2015-12-25 13:05:52"
8307,1,62,1,"2015-12-25 13:07:15"
8308,2,62,4,"2015-12-25 13:07:15"
8309,3,62,4,"2015-12-25 13:07:15"
8310,4,62,1,"2015-12-25 13:07:15"
8311,5,62,2,"2015-12-25 13:07:15"
8312,6,62,5,"2015-12-25 13:07:15"
8313,7,62,2,"2015-12-25 13:07:15"
8314,8,62,1,"2015-12-25 13:07:15"
8315,9,62,3,"2015-12-25 13:07:15"
8316,10,62,3,"2015-12-25 13:07:15"
8317,11,62,1,"2015-12-25 13:07:15"
8318,12,62,4,"2015-12-25 13:07:16"
8319,13,62,4,"2015-12-25 13:07:16"
8320,14,62,2,"2015-12-25 13:07:16"
8321,15,62,3,"2015-12-25 13:07:16"
8322,16,62,5,"2015-12-25 13:07:16"
8323,17,62,2,"2015-12-25 13:07:16"
8324,18,62,1,"2015-12-25 13:07:16"
8325,19,62,1,"2015-12-25 13:07:16"
8326,20,62,3,"2015-12-25 13:07:16"
8327,1,63,3,"2015-12-25 13:07:29"
8328,2,63,4,"2015-12-25 13:07:29"
8329,3,63,3,"2015-12-25 13:07:29"
8330,4,63,2,"2015-12-25 13:07:29"
8331,5,63,4,"2015-12-25 13:07:29"
8332,6,63,2,"2015-12-25 13:07:29"
8333,7,63,4,"2015-12-25 13:07:29"
8334,8,63,3,"2015-12-25 13:07:29"
8335,9,63,4,"2015-12-25 13:07:29"
8336,10,63,4,"2015-12-25 13:07:29"
8337,11,63,2,"2015-12-25 13:07:29"
8338,12,63,3,"2015-12-25 13:07:29"
8339,13,63,4,"2015-12-25 13:07:29"
8340,14,63,3,"2015-12-25 13:07:29"
8341,15,63,2,"2015-12-25 13:07:29"
8342,16,63,3,"2015-12-25 13:07:29"
8343,17,63,4,"2015-12-25 13:07:29"
8344,18,63,4,"2015-12-25 13:07:29"
8345,19,63,2,"2015-12-25 13:07:29"
8346,20,63,3,"2015-12-25 13:07:29"
8347,1,65,3,"2015-12-25 13:12:35"
8348,2,65,4,"2015-12-25 13:12:35"
8349,3,65,3,"2015-12-25 13:12:35"
8350,4,65,2,"2015-12-25 13:12:35"
8351,5,65,4,"2015-12-25 13:12:35"
8352,6,65,2,"2015-12-25 13:12:35"
8353,7,65,4,"2015-12-25 13:12:35"
8354,8,65,3,"2015-12-25 13:12:35"
8355,9,65,4,"2015-12-25 13:12:35"
8356,10,65,2,"2015-12-25 13:12:35"
8357,11,65,4,"2015-12-25 13:12:36"
8358,12,65,4,"2015-12-25 13:12:36"
8359,13,65,3,"2015-12-25 13:12:36"
8360,14,65,2,"2015-12-25 13:12:36"
8361,15,65,2,"2015-12-25 13:12:36"
8362,16,65,2,"2015-12-25 13:12:36"
8363,17,65,2,"2015-12-25 13:12:36"
8364,18,65,2,"2015-12-25 13:12:36"
8365,19,65,4,"2015-12-25 13:12:36"
8366,20,65,1,"2015-12-25 13:12:36"
8367,1,66,1,"2015-12-25 13:21:41"
8368,2,66,4,"2015-12-25 13:21:41"
8369,3,66,3,"2015-12-25 13:21:41"
8370,4,66,3,"2015-12-25 13:21:41"
8371,5,66,5,"2015-12-25 13:21:41"
8372,6,66,5,"2015-12-25 13:21:41"
8373,7,66,2,"2015-12-25 13:21:41"
8374,8,66,3,"2015-12-25 13:21:41"
8375,9,66,1,"2015-12-25 13:21:41"
8376,10,66,1,"2015-12-25 13:21:41"
8377,11,66,1,"2015-12-25 13:21:41"
8378,12,66,5,"2015-12-25 13:21:42"
8379,13,66,4,"2015-12-25 13:21:42"
8380,14,66,4,"2015-12-25 13:21:42"
8381,15,66,1,"2015-12-25 13:21:42"
8382,16,66,5,"2015-12-25 13:21:42"
8383,17,66,2,"2015-12-25 13:21:42"
8384,18,66,3,"2015-12-25 13:21:42"
8385,19,66,1,"2015-12-25 13:21:42"
8386,20,66,1,"2015-12-25 13:21:42"
8387,1,68,2,"2015-12-25 13:19:16"
8388,2,68,3,"2015-12-25 13:19:17"
8389,3,68,4,"2015-12-25 13:19:17"
8390,4,68,2,"2015-12-25 13:19:17"
8391,5,68,2,"2015-12-25 13:19:17"
8392,6,68,4,"2015-12-25 13:19:17"
8393,7,68,4,"2015-12-25 13:19:17"
8394,8,68,4,"2015-12-25 13:19:17"
8395,9,68,4,"2015-12-25 13:19:17"
8396,10,68,2,"2015-12-25 13:19:17"
8397,11,68,2,"2015-12-25 13:19:17"
8398,12,68,2,"2015-12-25 13:19:17"
8399,13,68,4,"2015-12-25 13:19:17"
8400,14,68,3,"2015-12-25 13:19:17"
8401,15,68,2,"2015-12-25 13:19:17"
8402,16,68,4,"2015-12-25 13:19:17"
8403,17,68,4,"2015-12-25 13:19:17"
8404,18,68,4,"2015-12-25 13:19:17"
8405,19,68,3,"2015-12-25 13:19:17"
8406,20,68,4,"2015-12-25 13:19:17"
8407,1,69,2,"2015-12-25 13:19:30"
8408,2,69,3,"2015-12-25 13:19:30"
8409,3,69,5,"2015-12-25 13:19:30"
8410,4,69,3,"2015-12-25 13:19:30"
8411,5,69,3,"2015-12-25 13:19:30"
8412,6,69,4,"2015-12-25 13:19:30"
8413,7,69,3,"2015-12-25 13:19:30"
8414,8,69,1,"2015-12-25 13:19:30"
8415,9,69,4,"2015-12-25 13:19:30"
8416,10,69,1,"2015-12-25 13:19:30"
8417,11,69,2,"2015-12-25 13:19:30"
8418,12,69,2,"2015-12-25 13:19:30"
8419,13,69,5,"2015-12-25 13:19:30"
8420,14,69,3,"2015-12-25 13:19:30"
8421,15,69,2,"2015-12-25 13:19:30"
8422,16,69,2,"2015-12-25 13:19:30"
8423,17,69,3,"2015-12-25 13:19:30"
8424,18,69,2,"2015-12-25 13:19:30"
8425,19,69,3,"2015-12-25 13:19:30"
8426,20,69,2,"2015-12-25 13:19:30"
8427,1,72,3,"2015-12-25 13:26:30"
8428,2,72,2,"2015-12-25 13:26:30"
8429,3,72,2,"2015-12-25 13:26:30"
8430,4,72,1,"2015-12-25 13:26:30"
8431,5,72,3,"2015-12-25 13:26:30"
8432,6,72,5,"2015-12-25 13:26:30"
8433,7,72,4,"2015-12-25 13:26:30"
8434,8,72,3,"2015-12-25 13:26:30"
8435,9,72,5,"2015-12-25 13:26:30"
8436,10,72,3,"2015-12-25 13:26:30"
8437,11,72,4,"2015-12-25 13:26:31"
8438,12,72,3,"2015-12-25 13:26:31"
8439,13,72,3,"2015-12-25 13:26:31"
8440,14,72,1,"2015-12-25 13:26:31"
8441,15,72,1,"2015-12-25 13:26:31"
8442,16,72,4,"2015-12-25 13:26:31"
8443,17,72,4,"2015-12-25 13:26:31"
8444,18,72,2,"2015-12-25 13:26:31"
8445,19,72,4,"2015-12-25 13:26:31"
8446,20,72,1,"2015-12-25 13:26:31"
8447,1,73,3,"2015-12-25 13:31:56"
8448,2,73,3,"2015-12-25 13:31:56"
8449,3,73,2,"2015-12-25 13:31:56"
8450,4,73,1,"2015-12-25 13:31:56"
8451,5,73,3,"2015-12-25 13:31:56"
8452,6,73,3,"2015-12-25 13:31:56"
8453,7,73,2,"2015-12-25 13:31:56"
8454,8,73,2,"2015-12-25 13:31:56"
8455,9,73,4,"2015-12-25 13:31:56"
8456,10,73,3,"2015-12-25 13:31:56"
8457,11,73,3,"2015-12-25 13:31:56"
8458,12,73,2,"2015-12-25 13:31:56"
8459,13,73,3,"2015-12-25 13:31:56"
8460,14,73,1,"2015-12-25 13:31:56"
8461,15,73,3,"2015-12-25 13:31:56"
8462,16,73,3,"2015-12-25 13:31:56"
8463,17,73,2,"2015-12-25 13:31:56"
8464,18,73,1,"2015-12-25 13:31:57"
8465,19,73,4,"2015-12-25 13:31:57"
8466,20,73,3,"2015-12-25 13:31:57"
8467,1,74,2,"2015-12-25 13:42:01"
8468,2,74,1,"2015-12-25 13:42:01"
8469,3,74,2,"2015-12-25 13:42:01"
8470,4,74,1,"2015-12-25 13:42:01"
8471,5,74,4,"2015-12-25 13:42:01"
8472,6,74,5,"2015-12-25 13:42:01"
8473,7,74,4,"2015-12-25 13:42:01"
8474,8,74,3,"2015-12-25 13:42:01"
8475,9,74,4,"2015-12-25 13:42:01"
8476,10,74,2,"2015-12-25 13:42:01"
8477,11,74,3,"2015-12-25 13:42:01"
8478,12,74,4,"2015-12-25 13:42:01"
8479,13,74,4,"2015-12-25 13:42:01"
8480,14,74,2,"2015-12-25 13:42:01"
8481,15,74,2,"2015-12-25 13:42:01"
8482,16,74,4,"2015-12-25 13:42:02"
8483,17,74,2,"2015-12-25 13:42:02"
8484,18,74,2,"2015-12-25 13:42:02"
8485,19,74,2,"2015-12-25 13:42:02"
8486,20,74,1,"2015-12-25 13:42:02"
8487,1,75,2,"2015-12-25 14:01:50"
8488,2,75,2,"2015-12-25 14:01:51"
8489,3,75,4,"2015-12-25 14:01:51"
8490,4,75,2,"2015-12-25 14:01:51"
8491,5,75,5,"2015-12-25 14:01:51"
8492,6,75,2,"2015-12-25 14:01:51"
8493,7,75,1,"2015-12-25 14:01:51"
8494,8,75,2,"2015-12-25 14:01:51"
8495,9,75,2,"2015-12-25 14:01:51"
8496,10,75,2,"2015-12-25 14:01:51"
8497,11,75,4,"2015-12-25 14:01:51"
8498,12,75,2,"2015-12-25 14:01:51"
8499,13,75,3,"2015-12-25 14:01:51"
8500,14,75,1,"2015-12-25 14:01:51"
8501,15,75,2,"2015-12-25 14:01:51"
8502,16,75,2,"2015-12-25 14:01:51"
8503,17,75,1,"2015-12-25 14:01:51"
8504,18,75,2,"2015-12-25 14:01:51"
8505,19,75,4,"2015-12-25 14:01:51"
8506,20,75,1,"2015-12-25 14:01:51"
8507,1,79,4,"2015-12-25 15:09:00"
8508,2,79,3,"2015-12-25 15:09:00"
8509,3,79,4,"2015-12-25 15:09:00"
8510,4,79,3,"2015-12-25 15:09:00"
8511,5,79,3,"2015-12-25 15:09:00"
8512,6,79,3,"2015-12-25 15:09:00"
8513,7,79,3,"2015-12-25 15:09:00"
8514,8,79,3,"2015-12-25 15:09:00"
8515,9,79,3,"2015-12-25 15:09:00"
8516,10,79,3,"2015-12-25 15:09:00"
8517,11,79,3,"2015-12-25 15:09:00"
8518,12,79,3,"2015-12-25 15:09:01"
8519,13,79,3,"2015-12-25 15:09:01"
8520,14,79,3,"2015-12-25 15:09:01"
8521,15,79,3,"2015-12-25 15:09:01"
8522,16,79,3,"2015-12-25 15:09:01"
8523,17,79,3,"2015-12-25 15:09:01"
8524,18,79,3,"2015-12-25 15:09:01"
8525,19,79,3,"2015-12-25 15:09:01"
8526,20,79,3,"2015-12-25 15:09:01"
8527,1,82,2,"2015-12-25 15:11:33"
8528,2,82,4,"2015-12-25 15:11:33"
8529,3,82,3,"2015-12-25 15:11:33"
8530,4,82,3,"2015-12-25 15:11:33"
8531,5,82,4,"2015-12-25 15:11:33"
8532,6,82,5,"2015-12-25 15:11:33"
8533,7,82,4,"2015-12-25 15:11:33"
8534,8,82,3,"2015-12-25 15:11:33"
8535,9,82,4,"2015-12-25 15:11:33"
8536,10,82,3,"2015-12-25 15:11:33"
8537,11,82,4,"2015-12-25 15:11:33"
8538,12,82,3,"2015-12-25 15:11:34"
8539,13,82,4,"2015-12-25 15:11:34"
8540,14,82,3,"2015-12-25 15:11:34"
8541,15,82,3,"2015-12-25 15:11:34"
8542,16,82,4,"2015-12-25 15:11:34"
8543,17,82,4,"2015-12-25 15:11:34"
8544,18,82,1,"2015-12-25 15:11:34"
8545,19,82,1,"2015-12-25 15:11:34"
8546,20,82,1,"2015-12-25 15:11:34"
8547,1,84,1,"2015-12-25 15:19:11"
8548,2,84,3,"2015-12-25 15:19:11"
8549,3,84,3,"2015-12-25 15:19:11"
8550,4,84,4,"2015-12-25 15:19:11"
8551,5,84,5,"2015-12-25 15:19:11"
8552,6,84,5,"2015-12-25 15:19:11"
8553,7,84,4,"2015-12-25 15:19:11"
8554,8,84,1,"2015-12-25 15:19:11"
8555,9,84,3,"2015-12-25 15:19:11"
8556,10,84,2,"2015-12-25 15:19:11"
8557,11,84,1,"2015-12-25 15:19:12"
8558,12,84,3,"2015-12-25 15:19:12"
8559,13,84,5,"2015-12-25 15:19:12"
8560,14,84,4,"2015-12-25 15:19:12"
8561,15,84,1,"2015-12-25 15:19:12"
8562,16,84,5,"2015-12-25 15:19:12"
8563,17,84,5,"2015-12-25 15:19:12"
8564,18,84,1,"2015-12-25 15:19:12"
8565,19,84,1,"2015-12-25 15:19:12"
8566,20,84,1,"2015-12-25 15:19:12"
8567,1,85,4,"2015-12-25 15:22:08"
8568,2,85,4,"2015-12-25 15:22:08"
8569,3,85,1,"2015-12-25 15:22:08"
8570,4,85,2,"2015-12-25 15:22:08"
8571,5,85,1,"2015-12-25 15:22:08"
8572,6,85,2,"2015-12-25 15:22:08"
8573,7,85,1,"2015-12-25 15:22:08"
8574,8,85,2,"2015-12-25 15:22:08"
8575,9,85,5,"2015-12-25 15:22:08"
8576,10,85,1,"2015-12-25 15:22:08"
8577,11,85,4,"2015-12-25 15:22:08"
8578,12,85,5,"2015-12-25 15:22:08"
8579,13,85,1,"2015-12-25 15:22:08"
8580,14,85,2,"2015-12-25 15:22:08"
8581,15,85,1,"2015-12-25 15:22:08"
8582,16,85,1,"2015-12-25 15:22:08"
8583,17,85,1,"2015-12-25 15:22:08"
8584,18,85,2,"2015-12-25 15:22:08"
8585,19,85,1,"2015-12-25 15:22:08"
8586,20,85,1,"2015-12-25 15:22:08"
8587,1,87,2,"2015-12-25 15:29:52"
8588,2,87,4,"2015-12-25 15:29:52"
8589,3,87,3,"2015-12-25 15:29:52"
8590,4,87,3,"2015-12-25 15:29:52"
8591,5,87,4,"2015-12-25 15:29:52"
8592,6,87,4,"2015-12-25 15:29:52"
8593,7,87,2,"2015-12-25 15:29:52"
8594,8,87,4,"2015-12-25 15:29:52"
8595,9,87,4,"2015-12-25 15:29:52"
8596,10,87,2,"2015-12-25 15:29:53"
8597,11,87,3,"2015-12-25 15:29:53"
8598,12,87,4,"2015-12-25 15:29:53"
8599,13,87,3,"2015-12-25 15:29:53"
8600,14,87,2,"2015-12-25 15:29:53"
8601,15,87,2,"2015-12-25 15:29:53"
8602,16,87,4,"2015-12-25 15:29:53"
8603,17,87,2,"2015-12-25 15:29:53"
8604,18,87,3,"2015-12-25 15:29:53"
8605,19,87,2,"2015-12-25 15:29:53"
8606,20,87,2,"2015-12-25 15:29:53"
8607,1,88,1,"2015-12-25 15:31:58"
8608,2,88,4,"2015-12-25 15:31:58"
8609,3,88,4,"2015-12-25 15:31:59"
8610,4,88,1,"2015-12-25 15:31:59"
8611,5,88,4,"2015-12-25 15:31:59"
8612,6,88,4,"2015-12-25 15:31:59"
8613,7,88,1,"2015-12-25 15:31:59"
8614,8,88,2,"2015-12-25 15:31:59"
8615,9,88,4,"2015-12-25 15:31:59"
8616,10,88,2,"2015-12-25 15:31:59"
8617,11,88,1,"2015-12-25 15:31:59"
8618,12,88,4,"2015-12-25 15:31:59"
8619,13,88,4,"2015-12-25 15:31:59"
8620,14,88,1,"2015-12-25 15:31:59"
8621,15,88,1,"2015-12-25 15:31:59"
8622,16,88,4,"2015-12-25 15:31:59"
8623,17,88,1,"2015-12-25 15:31:59"
8624,18,88,1,"2015-12-25 15:31:59"
8625,19,88,4,"2015-12-25 15:31:59"
8626,20,88,1,"2015-12-25 15:31:59"
8627,1,91,1,"2015-12-25 16:06:09"
8628,2,91,4,"2015-12-25 16:06:09"
8629,3,91,2,"2015-12-25 16:06:09"
8630,4,91,5,"2015-12-25 16:06:09"
8631,5,91,5,"2015-12-25 16:06:09"
8632,6,91,3,"2015-12-25 16:06:09"
8633,7,91,3,"2015-12-25 16:06:10"
8634,8,91,4,"2015-12-25 16:06:10"
8635,9,91,2,"2015-12-25 16:06:10"
8636,10,91,4,"2015-12-25 16:06:10"
8637,11,91,1,"2015-12-25 16:06:10"
8638,12,91,3,"2015-12-25 16:06:10"
8639,13,91,4,"2015-12-25 16:06:10"
8640,14,91,4,"2015-12-25 16:06:10"
8641,15,91,2,"2015-12-25 16:06:10"
8642,16,91,5,"2015-12-25 16:06:10"
8643,17,91,2,"2015-12-25 16:06:10"
8644,18,91,4,"2015-12-25 16:06:10"
8645,19,91,1,"2015-12-25 16:06:10"
8646,20,91,1,"2015-12-25 16:06:10"
8647,1,92,4,"2015-12-25 16:11:53"
8648,2,92,4,"2015-12-25 16:11:53"
8649,3,92,3,"2015-12-25 16:11:53"
8650,4,92,1,"2015-12-25 16:11:53"
8651,5,92,4,"2015-12-25 16:11:53"
8652,6,92,2,"2015-12-25 16:11:53"
8653,7,92,2,"2015-12-25 16:11:53"
8654,8,92,2,"2015-12-25 16:11:53"
8655,9,92,4,"2015-12-25 16:11:53"
8656,10,92,2,"2015-12-25 16:11:53"
8657,11,92,4,"2015-12-25 16:11:54"
8658,12,92,4,"2015-12-25 16:11:54"
8659,13,92,4,"2015-12-25 16:11:54"
8660,14,92,2,"2015-12-25 16:11:54"
8661,15,92,2,"2015-12-25 16:11:54"
8662,16,92,2,"2015-12-25 16:11:54"
8663,17,92,2,"2015-12-25 16:11:54"
8664,18,92,1,"2015-12-25 16:11:54"
8665,19,92,5,"2015-12-25 16:11:54"
8666,20,92,2,"2015-12-25 16:11:54"
8667,1,93,2,"2015-12-25 17:29:21"
8668,2,93,4,"2015-12-25 17:29:21"
8669,3,93,4,"2015-12-25 17:29:21"
8670,4,93,2,"2015-12-25 17:29:21"
8671,5,93,4,"2015-12-25 17:29:21"
8672,6,93,3,"2015-12-25 17:29:21"
8673,7,93,4,"2015-12-25 17:29:21"
8674,8,93,1,"2015-12-25 17:29:21"
8675,9,93,5,"2015-12-25 17:29:21"
8676,10,93,2,"2015-12-25 17:29:21"
8677,11,93,4,"2015-12-25 17:29:21"
8678,12,93,4,"2015-12-25 17:29:21"
8679,13,93,3,"2015-12-25 17:29:21"
8680,14,93,1,"2015-12-25 17:29:21"
8681,15,93,2,"2015-12-25 17:29:21"
8682,16,93,3,"2015-12-25 17:29:21"
8683,17,93,2,"2015-12-25 17:29:21"
8684,18,93,1,"2015-12-25 17:29:21"
8685,19,93,2,"2015-12-25 17:29:21"
8686,20,93,1,"2015-12-25 17:29:21"
8687,1,102,2,"2015-12-26 05:23:50"
8688,2,102,4,"2015-12-26 05:23:50"
8689,3,102,2,"2015-12-26 05:23:50"
8690,4,102,1,"2015-12-26 05:23:50"
8691,5,102,5,"2015-12-26 05:23:50"
8692,6,102,3,"2015-12-26 05:23:50"
8693,7,102,2,"2015-12-26 05:23:50"
8694,8,102,2,"2015-12-26 05:23:50"
8695,9,102,5,"2015-12-26 05:23:50"
8696,10,102,1,"2015-12-26 05:23:50"
8697,11,102,2,"2015-12-26 05:23:50"
8698,12,102,4,"2015-12-26 05:23:50"
8699,13,102,3,"2015-12-26 05:23:50"
8700,14,102,1,"2015-12-26 05:23:50"
8701,15,102,2,"2015-12-26 05:23:50"
8702,16,102,4,"2015-12-26 05:23:51"
8703,17,102,1,"2015-12-26 05:23:51"
8704,18,102,2,"2015-12-26 05:23:51"
8705,19,102,5,"2015-12-26 05:23:51"
8706,20,102,1,"2015-12-26 05:23:51"
8707,1,106,4,"2015-12-27 15:32:07"
8708,2,106,5,"2015-12-27 15:32:07"
8709,3,106,5,"2015-12-27 15:32:07"
8710,4,106,1,"2015-12-27 15:32:07"
8711,5,106,4,"2015-12-27 15:32:07"
8712,6,106,1,"2015-12-27 15:32:07"
8713,7,106,1,"2015-12-27 15:32:07"
8714,8,106,1,"2015-12-27 15:32:07"
8715,9,106,5,"2015-12-27 15:32:07"
8716,10,106,1,"2015-12-27 15:32:07"
8717,11,106,5,"2015-12-27 15:32:07"
8718,12,106,5,"2015-12-27 15:32:07"
8719,13,106,5,"2015-12-27 15:32:07"
8720,14,106,1,"2015-12-27 15:32:07"
8721,15,106,2,"2015-12-27 15:32:07"
8722,16,106,1,"2015-12-27 15:32:07"
8723,17,106,1,"2015-12-27 15:32:07"
8724,18,106,1,"2015-12-27 15:32:07"
8725,19,106,5,"2015-12-27 15:32:07"
8726,20,106,2,"2015-12-27 15:32:07"
8727,1,108,2,"2015-12-27 15:32:42"
8728,2,108,3,"2015-12-27 15:32:43"
8729,3,108,2,"2015-12-27 15:32:43"
8730,4,108,3,"2015-12-27 15:32:43"
8731,5,108,5,"2015-12-27 15:32:43"
8732,6,108,5,"2015-12-27 15:32:43"
8733,7,108,5,"2015-12-27 15:32:43"
8734,8,108,4,"2015-12-27 15:32:43"
8735,9,108,3,"2015-12-27 15:32:43"
8736,10,108,3,"2015-12-27 15:32:43"
8737,11,108,1,"2015-12-27 15:32:43"
8738,12,108,2,"2015-12-27 15:32:43"
8739,13,108,3,"2015-12-27 15:32:43"
8740,14,108,4,"2015-12-27 15:32:43"
8741,15,108,3,"2015-12-27 15:32:43"
8742,16,108,5,"2015-12-27 15:32:43"
8743,17,108,1,"2015-12-27 15:32:43"
8744,18,108,3,"2015-12-27 15:32:43"
8745,19,108,2,"2015-12-27 15:32:43"
8746,20,108,1,"2015-12-27 15:32:43"
8747,1,109,1,"2015-12-27 15:32:59"
8748,2,109,5,"2015-12-27 15:32:59"
8749,3,109,4,"2015-12-27 15:32:59"
8750,4,109,1,"2015-12-27 15:32:59"
8751,5,109,1,"2015-12-27 15:32:59"
8752,6,109,4,"2015-12-27 15:32:59"
8753,7,109,2,"2015-12-27 15:32:59"
8754,8,109,2,"2015-12-27 15:32:59"
8755,9,109,4,"2015-12-27 15:32:59"
8756,10,109,4,"2015-12-27 15:32:59"
8757,11,109,1,"2015-12-27 15:32:59"
8758,12,109,4,"2015-12-27 15:32:59"
8759,13,109,5,"2015-12-27 15:32:59"
8760,14,109,2,"2015-12-27 15:32:59"
8761,15,109,4,"2015-12-27 15:33:00"
8762,16,109,4,"2015-12-27 15:33:00"
8763,17,109,1,"2015-12-27 15:33:00"
8764,18,109,1,"2015-12-27 15:33:00"
8765,19,109,5,"2015-12-27 15:33:00"
8766,20,109,3,"2015-12-27 15:33:00"
8767,1,111,1,"2015-12-27 15:35:37"
8768,2,111,5,"2015-12-27 15:35:37"
8769,3,111,4,"2015-12-27 15:35:37"
8770,4,111,4,"2015-12-27 15:35:37"
8771,5,111,2,"2015-12-27 15:35:37"
8772,6,111,5,"2015-12-27 15:35:37"
8773,7,111,1,"2015-12-27 15:35:37"
8774,8,111,3,"2015-12-27 15:35:37"
8775,9,111,3,"2015-12-27 15:35:37"
8776,10,111,4,"2015-12-27 15:35:37"
8777,11,111,1,"2015-12-27 15:35:37"
8778,12,111,4,"2015-12-27 15:35:37"
8779,13,111,4,"2015-12-27 15:35:37"
8780,14,111,4,"2015-12-27 15:35:38"
8781,15,111,5,"2015-12-27 15:35:38"
8782,16,111,5,"2015-12-27 15:35:38"
8783,17,111,2,"2015-12-27 15:35:38"
8784,18,111,2,"2015-12-27 15:35:38"
8785,19,111,5,"2015-12-27 15:35:38"
8786,20,111,4,"2015-12-27 15:35:38"
8787,1,113,3,"2015-12-27 15:34:13"
8788,2,113,3,"2015-12-27 15:34:13"
8789,3,113,3,"2015-12-27 15:34:14"
8790,4,113,3,"2015-12-27 15:34:14"
8791,5,113,3,"2015-12-27 15:34:14"
8792,6,113,3,"2015-12-27 15:34:14"
8793,7,113,3,"2015-12-27 15:34:14"
8794,8,113,3,"2015-12-27 15:34:14"
8795,9,113,3,"2015-12-27 15:34:14"
8796,10,113,3,"2015-12-27 15:34:14"
8797,11,113,3,"2015-12-27 15:34:14"
8798,12,113,3,"2015-12-27 15:34:14"
8799,13,113,3,"2015-12-27 15:34:14"
8800,14,113,3,"2015-12-27 15:34:14"
8801,15,113,3,"2015-12-27 15:34:14"
8802,16,113,3,"2015-12-27 15:34:14"
8803,17,113,3,"2015-12-27 15:34:14"
8804,18,113,3,"2015-12-27 15:34:14"
8805,19,113,3,"2015-12-27 15:34:14"
8806,20,113,3,"2015-12-27 15:34:14"
8807,1,114,2,"2015-12-27 15:36:12"
8808,2,114,5,"2015-12-27 15:36:13"
8809,3,114,2,"2015-12-27 15:36:13"
8810,4,114,1,"2015-12-27 15:36:13"
8811,5,114,2,"2015-12-27 15:36:13"
8812,6,114,3,"2015-12-27 15:36:13"
8813,7,114,1,"2015-12-27 15:36:13"
8814,8,114,3,"2015-12-27 15:36:13"
8815,9,114,4,"2015-12-27 15:36:13"
8816,10,114,2,"2015-12-27 15:36:13"
8817,11,114,2,"2015-12-27 15:36:13"
8818,12,114,5,"2015-12-27 15:36:13"
8819,13,114,5,"2015-12-27 15:36:13"
8820,14,114,3,"2015-12-27 15:36:13"
8821,15,114,3,"2015-12-27 15:36:13"
8822,16,114,4,"2015-12-27 15:36:13"
8823,17,114,2,"2015-12-27 15:36:13"
8824,18,114,3,"2015-12-27 15:36:13"
8825,19,114,5,"2015-12-27 15:36:13"
8826,20,114,3,"2015-12-27 15:36:13"
8827,1,115,2,"2015-12-27 15:35:59"
8828,2,115,5,"2015-12-27 15:35:59"
8829,3,115,4,"2015-12-27 15:35:59"
8830,4,115,2,"2015-12-27 15:35:59"
8831,5,115,3,"2015-12-27 15:36:00"
8832,6,115,3,"2015-12-27 15:36:00"
8833,7,115,1,"2015-12-27 15:36:00"
8834,8,115,2,"2015-12-27 15:36:00"
8835,9,115,4,"2015-12-27 15:36:00"
8836,10,115,3,"2015-12-27 15:36:00"
8837,11,115,3,"2015-12-27 15:36:00"
8838,12,115,5,"2015-12-27 15:36:00"
8839,13,115,3,"2015-12-27 15:36:00"
8840,14,115,2,"2015-12-27 15:36:00"
8841,15,115,3,"2015-12-27 15:36:00"
8842,16,115,3,"2015-12-27 15:36:00"
8843,17,115,1,"2015-12-27 15:36:00"
8844,18,115,2,"2015-12-27 15:36:00"
8845,19,115,4,"2015-12-27 15:36:00"
8846,20,115,3,"2015-12-27 15:36:00"
8847,1,116,2,"2015-12-27 15:34:51"
8848,2,116,4,"2015-12-27 15:34:51"
8849,3,116,2,"2015-12-27 15:34:51"
8850,4,116,2,"2015-12-27 15:34:51"
8851,5,116,2,"2015-12-27 15:34:51"
8852,6,116,4,"2015-12-27 15:34:51"
8853,7,116,3,"2015-12-27 15:34:51"
8854,8,116,3,"2015-12-27 15:34:51"
8855,9,116,5,"2015-12-27 15:34:51"
8856,10,116,2,"2015-12-27 15:34:51"
8857,11,116,2,"2015-12-27 15:34:51"
8858,12,116,3,"2015-12-27 15:34:51"
8859,13,116,3,"2015-12-27 15:34:51"
8860,14,116,3,"2015-12-27 15:34:51"
8861,15,116,2,"2015-12-27 15:34:51"
8862,16,116,4,"2015-12-27 15:34:51"
8863,17,116,3,"2015-12-27 15:34:51"
8864,18,116,2,"2015-12-27 15:34:51"
8865,19,116,2,"2015-12-27 15:34:51"
8866,20,116,2,"2015-12-27 15:34:51"
8867,1,117,1,"2015-12-27 15:38:12"
8868,2,117,3,"2015-12-27 15:38:12"
8869,3,117,2,"2015-12-27 15:38:12"
